num_zones,num_iterations,occSch,hc,cc,bb,fn,lt,eq,RM4534_sensor,RM4532_sensor,RM4530_sensor,RM4528_sensor,RM4527_sensor,RM4525_sensor,RM4523_sensor,RM4522_sensor,RM4521_sensor,RM4514D_sensor,RM4514C_sensor,RM4514_sensor,RM4514B_sensor,RM4514A_sensor,RM4520_sensor,RM4524_sensor,RM4526_sensor,RM4535_sensor,RM4533_sensor,RM4537_sensor,RM4536_sensor,RM4539_sensor,RM4541_sensor,RM4543_sensor,RM4513_sensor,RM4500_sensor,RM4534_co2,RM4532_co2,RM4530_co2,RM4528_co2,RM4527_co2,RM4525_co2,RM4523_co2,RM4522_co2,RM4521_co2,RM4514D_co2,RM4514C_co2,RM4514_co2,RM4514B_co2,RM4514A_co2,RM4520_co2,RM4524_co2,RM4526_co2,RM4535_co2,RM4533_co2,RM4537_co2,RM4536_co2,RM4539_co2,RM4541_co2,RM4543_co2,RM4513_co2,RM4500_co2,RM4534_Tza,RM4532_Tza,RM4530_Tza,RM4528_Tza,RM4527_Tza,RM4525_Tza,RM4523_Tza,RM4522_Tza,RM4521_Tza,RM4514D_Tza,RM4514C_Tza,RM4514_Tza,RM4514B_Tza,RM4514A_Tza,RM4520_Tza,RM4524_Tza,RM4526_Tza,RM4535_Tza,RM4533_Tza,RM4537_Tza,RM4536_Tza,RM4539_Tza,RM4541_Tza,RM4543_Tza,RM4513_Tza,RM4500_Tza
1,3,1,28.11377347,95.57361524,129.6610361,21.16129617,52.03923996,53.7948,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,0,0,0,0,0,0,70,14.25,77.5,59.5,91.5,270,26,64.25,11.25,19.25,5.5,191.75,21.75,62.25,147.75,149.5,90.75,38.75,588.75,2168.5,198.25,244.25,148.75,120,300.5,0
1,3,2,29.06666542,87.05253137,131.43625,20.62682232,49.54538951,47.034,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,44.75,82.75,77,5,86.25,418.25,112,57.75,12,21.75,17,432.25,13.25,66.5,30.5,53.25,52.25,39.25,1060,2166.25,385.5,550.5,465.75,28,273.25,0
1,3,3,29.75822067,98.29071697,129.1723641,20.36751229,54.64544429,58.09212,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75,82.75,32.25,2.75,55.5,401.75,164.5,9.75,55.5,5,12,161.75,3.25,23.75,110.75,118.5,139.75,25,2044.5,231,452.5,127.5,189.5,327.75,459.75,0
1,3,4,35.02807793,113.806132,124.6450538,21.47504249,59.64946351,77.95764,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,74.25,93,8.25,86.25,84.25,93.25,62,62,11.25,35,66,40.25,22.5,75.5,112.5,113.5,7.5,31.5,1012.75,1159.25,1014,110.75,46.75,322.5,300,0
1,3,5,30.01748826,118.4759726,122.4203017,22.05025584,56.52316742,112.51224,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,64.75,65,2.5,72,73.75,143.5,168.75,11.5,5,4.25,56,36.25,21.25,28.5,99.5,72.75,109.25,81.25,435.75,623.5,1982,834.5,200,26.75,699.25,0
1,3,6,32.73713612,103.9751428,127.610207,21.51925994,55.66727994,65.53116,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,63,13,68.75,76.5,409.25,41.25,88.75,4.25,54.5,55.5,36,5.75,77.5,108.75,113.75,124.25,103.75,2087.75,222.5,446.5,1325.75,53.75,81.75,304,0
1,3,7,24.90628165,88.62012824,133.0173758,20.48598355,47.69887131,45.95184,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,5.75,26,76.5,2.5,75.25,279.75,133.5,52.25,49,55,8.75,42.25,17.25,30.5,145.25,38.5,135,27.75,588,1348.75,197.75,805.75,305.75,109.75,203.25,0
1,3,8,29.79545391,87.53872121,132.8023242,20.44401585,49.44895608,42.8895,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75,71.75,19.25,5,78,1038.75,60,24,16.75,48.75,5.25,163,25,4.5,64.5,57.75,165.25,34.5,680.75,264,407.25,123.25,165,158,316.25,0
1,3,9,30.24326986,96.06778753,126.1288836,20.65818657,51.36563081,72.50256,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,63.75,6,76.5,6,407,134.25,64.5,14.25,57.25,70.25,432.25,5.25,56.75,100.25,126.75,20.75,86.5,621.5,594.75,965.25,468.5,122.75,54.25,251.75,0
1,3,10,28.46857302,93.82715707,131.4757908,20.9922781,50.38159485,56.42838,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,7.25,58,13.75,27.5,78,269,44.25,16.75,51.75,11,3,163.25,17,71.25,142,118.5,217.5,167.25,515.25,1013.75,452.75,61,235.25,113.5,653.75,0
