Timestamp,VAV_01,VAV_02,VAV_03,VAV_04,VAV_05,VAV_06,VAV_07,VAV_08,VAV_09,VAV_10,VAV_11,VAV_12,VAV_13,VAV_14,VAV_15,VAV_16,VAV_17
2019-04-26 7:00,349.1600342,469.7776794,62.54252243,565.0002441,372.9001611,0,0,0,303.4018555,277.7817688,312.2433167,446.4541626,62.29902267,55.25061798,30.41073418,37.15185928,34.86385727
2019-04-26 8:00,323.5544739,475.5594788,62.24965286,570.8878784,376.7859997,95.900383,88.6800766,168.9634094,402.8180237,339.8699341,382.5049744,446.0587463,58.88953781,129.0608673,68.29118347,446.3365784,82.43151093
2019-04-26 9:00,187.8245544,473.0799866,62.73110962,565.6428833,373.324303,164.8547974,83.21078491,170.0823364,279.9590454,270.2098084,288.7861328,449.3997192,63.21752167,127.4714966,142.5062714,442.7398376,86.0756073
2019-04-26 10:00,194.2171783,475.3025818,62.11535263,566.2989502,373.7573071,119.0247955,83.25773621,172.2875214,389.8360291,350.3444824,402.4955139,453.2416382,58.30661392,129.3529205,77.63304901,448.8065491,84.72702789
2019-04-26 11:00,270.8490906,472.8007202,61.28705215,562.7932739,371.4435608,143.2612457,85.16078186,170.618042,367.8606262,324.0407715,358.2496643,448.5541382,60.09945679,129.1061249,77.24928284,447.377594,85.05051422
2019-04-26 12:00,160.5442963,478.3807373,61.03487015,570.1775513,376.3171839,96.7614212,104.2910538,205.3772888,293.5016785,281.0575256,301.7287292,455.8945618,63.38440704,130.0507813,76.27789307,450.5140076,85.04025269
2019-04-26 13:00,160.5442963,478.3807373,61.03487015,570.1775513,376.3171839,96.7614212,104.2910538,167.3372803,395.9271545,281.0575256,301.7287292,455.8945618,62.2824173,129.6119843,93.05937958,430.1455994,82.69805145
2019-04-26 14:00,160.5442963,478.3807373,61.03487015,570.1775513,376.3171839,96.7614212,104.2910538,255.1050262,420.0407715,281.0575256,301.7287292,455.8945618,62.2824173,129.6119843,76.62013245,443.2937622,84.16786194
2019-04-26 15:00,160.5442963,478.3807373,61.03487015,570.1775513,376.3171839,96.7614212,104.2910538,240.3477936,476.0956421,281.0575256,301.7287292,455.8945618,62.2824173,129.6119843,113.6797562,433.0500793,83.30010223
2019-04-26 16:00,234.3136139,475.5621033,61.42300415,571.8522339,377.4224744,96.7614212,104.2910538,172.0432892,421.5498657,375.2499084,301.7287292,455.8945618,62.2824173,129.6119843,76.27789307,445.5830383,84.37700653
2019-04-26 17:00,163.3263397,471.6035767,61.91978455,564.8673096,372.8124243,175.3465424,80.18215942,168.9905396,465.6824951,390.0709534,471.8413086,453.0648193,59.57960129,127.2129517,76.27789307,442.9926758,83.46470642
2019-04-26 18:00,166.4056854,474.7128906,63.0953598,572.5952148,377.9128418,88.54095459,88.93063354,169.3301392,395.7425842,344.5584412,423.8720398,447.0164185,62.42922211,127.3955765,136.1056366,448.2869873,84.75413513
2019-04-26 19:00,202.6227722,477.5479736,62.13312912,564.9237671,372.8496863,148.2830505,86.88365936,168.9617004,312.57901,281.2490234,301.256012,451.7371216,58.3620491,127.8207855,109.3097382,444.4104004,84.1677475
